@relation 'breast-cancer-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R1,8-9,24,31-32,34-37,49_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A38-N200-T1.0E-4'

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Source_30 numeric
@attribute Source_31 numeric
@attribute Source_32 numeric
@attribute Source_33 numeric
@attribute Source_34 numeric
@attribute Source_35 numeric
@attribute Source_36 numeric
@attribute Source_37 numeric
@attribute Class {no-recurrence-events,recurrence-events}

@data
0.022873,0.064849,0.04607,-0.045987,0.068867,0.017677,0.088232,-0.010864,0.045105,0.006973,0.068532,-0.073663,-0.095145,0.023742,-0.039148,-0.007623,0.022557,0.095986,0.037556,-0.024047,0.027428,-0.023045,0.081609,0.105449,0.019143,-0.007932,-0.002405,-0.07777,0.025918,0.054861,0.058832,0.115559,-0.131487,-0.009581,0.098582,0.00505,-0.003913,-0.042143,no-recurrence-events
-0.09342,-0.005816,0.027032,-0.121528,-0.081232,0.033587,-0.069875,0.085529,-0.084228,0.080855,0.01534,0.099665,0.0385,0.03505,0.03039,0.043717,0.08263,-0.100319,-0.01184,-0.044763,-0.072614,-0.126006,0.005402,0.092423,-0.018108,0.055092,-0.03384,-0.067125,-0.02734,-0.015349,-0.101071,-0.057936,0.152067,-0.035548,0.012176,-0.052554,-0.119432,0.021326,recurrence-events
0.016831,-0.067414,-0.062695,-0.092862,0.009297,0.079933,-0.013575,-0.139282,0.019959,0.051407,0.004811,-0.032647,-0.026542,-0.084504,0.043371,-0.052544,-0.104152,0.00126,0.045246,-0.055785,0.054954,0.026271,-0.072199,-0.053974,0.135109,-0.047239,-0.088343,-0.007457,0.01835,0.039725,0.009028,-0.016277,0.046614,-0.032775,-0.04302,0.119308,0.036126,-0.039213,no-recurrence-events
-0.009537,-0.073273,-0.125683,0.088779,-0.030742,-0.074364,-0.041407,-0.00647,0.033631,-0.041367,0.009694,0.02204,0.092843,-0.02884,0.018957,-0.005669,0.00327,0.030557,0.008137,0.060426,-0.014382,-0.012791,0.03034,-0.065693,-0.02993,0.01282,-0.068812,0.034535,-0.055869,0.029959,-0.035894,-0.030925,-0.030535,0.080507,0.05073,-0.097489,-0.031257,0.005708,recurrence-events
-0.158117,0.020918,0.12542,-0.066841,-0.057794,0.080462,-0.028372,-0.005292,0.03296,-0.121293,0.090536,-0.051214,-0.082594,0.053544,0.035273,-0.060775,0.039418,0.183372,0.07361,-0.047693,0.056536,0.027802,0.05716,-0.165878,0.074422,-0.170494,-0.063136,0.136488,0.001957,-0.16574,-0.149899,-0.124831,0.058317,-0.023829,-0.022003,0.104673,-0.028611,0.086755,no-recurrence-events
-0.023208,0.006408,-0.041455,-0.030362,-0.078106,0.073646,-0.013392,0.035766,-0.037658,0.031143,-0.066844,0.107856,0.06788,0.044113,0.027502,-0.110162,0.037511,-0.037315,-0.002605,-0.033568,0.061943,-0.010228,-0.019709,0.045147,-0.033836,-0.074094,0.021032,0.047596,0.009927,0.15032,0.073725,0.034626,0.027876,-0.07434,0.002635,-0.027176,0.0122,0.137544,no-recurrence-events
0.038986,0.047271,0.022632,-0.143643,0.029805,-0.048729,0.07456,-0.030396,0.019715,0.051895,0.010915,-0.028741,-0.037528,-0.011414,0.046789,0.050971,-0.028224,0.109658,0.025837,0.011109,0.064537,-0.028905,-0.016047,-0.033222,-0.035545,-0.027463,-0.011194,-0.022106,-0.089316,0.023611,0.037348,-0.007488,-0.013323,0.021669,0.073191,-0.053543,0.074212,-0.061674,no-recurrence-events
-0.0298,0.05429,0.002491,-0.104581,0.026875,-0.041161,-0.002344,0.02478,-0.003479,-0.025742,-0.006907,0.071357,0.003732,0.002471,0.022864,0.016792,0.04453,-0.024619,0.070149,-0.024535,0.11721,-0.00449,-0.080012,-0.030049,0.038674,0.0553,0.011267,0.012562,-0.030478,-0.065744,0.003168,0.042805,-0.016863,0.057069,0.028269,-0.014481,0.050775,-0.073393,recurrence-events
-0.050369,0.086334,0.121265,-0.042081,-0.071758,0.05674,0.00913,0.069214,0.031433,-0.030136,0.002126,-0.136163,-0.145438,0.039367,-0.009851,0.008002,0.014745,0.207314,0.035603,0.065797,0.079185,0.033595,0.155828,-0.218769,0.020119,-0.06262,-0.035608,0.151722,0.027871,-0.046701,-0.204839,-0.04655,-0.004534,-0.009581,0.106394,0.028488,-0.117194,0.106294,no-recurrence-events
0.111069,0.074279,-0.0229,0.047763,0.003926,-0.062096,-0.031458,0.127563,0.034607,0.015518,-0.027781,-0.046441,0.023446,-0.020218,0.015784,-0.024224,0.078038,-0.04708,-0.062176,-0.037475,0.050224,0.10696,0.019354,-0.041767,-0.035789,-0.031125,0.01029,0.028065,0.054849,0.050711,0.063959,-0.041545,-0.061968,-0.042601,-0.024709,0.00798,-0.059089,0.032076,no-recurrence-events
0.030686,-0.002778,0.027515,-0.081143,0.043476,-0.079003,-0.042627,0.123901,0.03534,-0.053574,-0.087718,-0.07171,-0.067802,-0.014466,0.011633,0.078315,0.026952,0.008096,0.007771,-0.010375,0.03231,-0.031834,-0.000422,-0.008808,0.022072,0.035037,0.02738,0.004261,0.061074,0.074392,0.025629,0.0472,-0.021135,0.040712,0.071238,-0.008621,-0.000007,0.020357,recurrence-events
0.000574,-0.047442,0.134209,-0.002387,-0.026544,0.002337,-0.034231,-0.019452,0.021241,-0.049027,0.033895,0.009333,-0.001051,-0.03337,0.036249,0.066178,0.014027,-0.039284,-0.031859,-0.079919,0.019427,-0.048858,0.053254,0.054825,-0.044719,-0.044517,-0.112453,-0.035875,-0.019528,-0.076872,0.01221,-0.002761,0.032438,0.030859,-0.026398,0.002134,0.02217,-0.049963,no-recurrence-events
-0.040787,0.004852,-0.136425,-0.129971,-0.060039,0.062355,-0.04336,-0.042114,-0.001526,0.198868,0.04778,-0.032647,-0.01995,-0.056183,0.073645,-0.056451,-0.098292,-0.059287,0.016926,-0.037231,-0.010475,-0.061619,-0.108332,-0.014912,0.122414,0.063601,-0.062952,-0.030895,0.041787,0.071951,-0.114019,-0.107097,0.128645,-0.122618,0.009715,0.031418,-0.08985,0.044771,recurrence-events
-0.123693,-0.043902,0.116387,0.042534,-0.020685,0.050188,-0.055227,0.017169,0.03296,0.051559,0.075887,0.020563,-0.023023,-0.006698,-0.00086,0.008561,-0.057995,-0.014382,-0.014281,-0.056482,-0.094831,0.104462,-0.000457,-0.039413,-0.032268,-0.013267,0.113133,0.038344,-0.079098,0.105745,-0.01318,0.122728,0.062223,-0.093653,-0.009308,-0.02521,0.007521,-0.172034,no-recurrence-events
0.032211,0.033782,0.049366,-0.061612,0.013203,-0.005028,0.045019,0.037475,0.025818,0.02504,-0.004954,-0.018487,-0.028007,-0.013886,-0.018152,-0.026177,-0.014064,-0.024619,0.01009,-0.003051,0.057884,0.054103,-0.031184,-0.04665,0.037209,0.056277,0.022497,0.010609,0.011514,-0.06965,0.003168,0.046711,-0.045183,0.06537,-0.04302,0.001144,0.027337,-0.087065,no-recurrence-events
-0.077835,0.058868,-0.096997,0.016513,-0.032207,-0.070305,-0.024744,-0.044922,-0.004211,0.024917,-0.019481,-0.057061,0.013436,-0.051468,-0.033777,0.009223,-0.02566,0.014809,0.109699,0.046754,-0.095284,0.064601,0.144109,0.087993,-0.020713,0.040164,-0.063074,0.046864,-0.029258,-0.02717,0.068354,0.068806,-0.112383,-0.020385,-0.122854,-0.028153,0.01574,-0.027861,no-recurrence-events
0.041977,-0.020905,-0.086377,-0.018643,-0.027813,0.0438,0.111914,0.012085,0.018006,-0.004257,0.041921,0.040107,-0.0158,0.037872,-0.06698,-0.035943,0.007421,0.084756,0.049153,-0.00891,-0.080788,0.022853,0.009832,-0.011494,-0.019432,-0.005246,0.018103,-0.045055,-0.041221,-0.030588,0.04809,0.034016,0.011946,-0.012755,-0.041067,0.100754,0.015618,-0.036284,recurrence-events
-0.119888,-0.051789,0.034961,-0.003018,0.034687,0.056495,0.097753,0.023804,0.031677,0.08461,0.051686,0.05915,-0.107596,-0.148957,0.039465,0.002143,0.005223,0.048135,-0.053387,0.112183,-0.081764,0.010646,-0.220637,-0.057881,0.053078,-0.015989,-0.107874,-0.016246,0.033975,0.034842,0.091059,-0.145183,-0.076433,-0.1109,-0.027395,0.076339,0.073236,0.031099,no-recurrence-events
-0.112707,0.01222,-0.09748,0.030816,-0.004571,-0.067426,-0.053091,-0.04118,0.110108,0.077193,0.113607,0.018977,0.05089,-0.167327,0.113154,-0.001205,0.045826,-0.030983,-0.11389,0.069251,0.085986,0.135834,0.249299,-0.024765,0.018758,-0.133873,0.127293,-0.090684,0.03455,-0.187956,0.254642,0.054979,0.153837,0.028844,0.105682,0.005064,-0.046678,0.240076,no-recurrence-events
-0.016861,0.091888,-0.029492,-0.012784,-0.056133,-0.041893,-0.044581,-0.04895,0.006287,0.058243,0.041921,-0.025323,0.008859,-0.008149,-0.068933,-0.021294,0.010839,0.020791,-0.027752,0.064332,0.042381,-0.039647,-0.03509,0.051006,-0.059715,0.030886,0.054968,0.003285,0.003945,0.022146,-0.013433,-0.120769,0.057844,-0.118468,0.027781,0.000168,0.040032,-0.002104,recurrence-events
-0.105728,0.160705,0.00835,0.008701,-0.121074,0.059975,0.078405,0.108032,0.030701,-0.054794,0.128469,-0.038629,-0.117667,0.023605,0.015784,-0.032037,0.101964,0.138467,0.105793,-0.086303,0.151787,0.061061,0.124822,-0.152119,-0.003562,-0.136594,-0.098597,0.180409,-0.009604,-0.074289,-0.100103,-0.018108,-0.057085,-0.07434,0.022166,0.13298,-0.092292,0.129732,no-recurrence-events
-0.0298,0.015228,-0.037548,-0.057706,0.046406,-0.041161,0.067968,0.000366,-0.003479,0.011368,0.003835,0.088935,0.008614,-0.007294,0.011145,0.02851,-0.002345,0.018349,0.05843,-0.04602,0.074241,-0.047459,-0.044855,-0.053486,-0.017967,-0.034543,0.003454,0.00475,-0.069541,-0.042307,0.003168,-0.007976,-0.011004,0.057069,0.030223,-0.018387,0.06054,-0.081206,no-recurrence-events
-0.019302,0.016571,-0.064648,0.010654,-0.021953,-0.050926,0.01914,0.005737,0.064881,0.030899,0.037038,0.055244,-0.029716,0.00241,-0.008386,-0.036919,-0.024073,0.007119,-0.000652,0.01648,0.016868,-0.05576,-0.06048,0.000713,-0.057273,-0.009641,-0.019983,-0.00941,-0.020713,0.041678,-0.0398,-0.099285,0.067121,-0.044493,0.064402,-0.019364,0.056634,0.005708,no-recurrence-events
0.069077,0.066467,0.006397,-0.069424,0.003926,0.027748,0.012487,0.008423,-0.006408,0.023331,0.010305,-0.013238,0.042489,0.002242,0.011877,-0.082818,0.06046,-0.011924,-0.015301,-0.033568,0.071709,0.153835,-0.062678,-0.014424,0.00425,-0.023313,-0.030726,0.016346,-0.034995,0.040945,0.077631,0.015095,-0.031694,0.000367,-0.071584,0.011886,0.019036,0.024263,no-recurrence-events
0.017807,0.041564,-0.007275,-0.069424,0.027363,0.026771,0.00028,0.026001,-0.018127,-0.021591,-0.009227,0.018012,0.036141,-0.000809,0.015784,-0.051568,0.072667,-0.041221,0.021809,-0.072631,0.093193,0.114772,-0.086115,0.002178,0.013039,-0.029172,-0.043421,0.028065,-0.036948,0.06243,0.069819,0.048298,-0.026812,0.035035,-0.052053,0.00798,0.035638,0.047701,no-recurrence-events
-0.037369,0.13095,-0.015576,-0.012784,0.022969,-0.057518,0.019873,-0.109497,0.041443,0.021133,0.08489,0.054755,0.007882,0.036773,0.032629,-0.146294,0.034276,-0.02999,-0.071453,0.07898,0.011131,-0.068944,-0.002863,0.051006,0.032082,0.020144,0.004187,0.008168,0.003945,0.106131,-0.052496,-0.0778,-0.095476,-0.016906,0.06782,-0.02327,-0.077155,-0.00601,recurrence-events
0.058823,-0.020539,0.008594,0.100497,0.013203,0.001808,-0.048243,0.04187,0.064881,-0.066757,-0.029368,-0.048272,-0.010428,0.00241,-0.03573,-0.001763,-0.012355,-0.02999,-0.01823,0.004762,-0.001686,0.047267,-0.030207,-0.034443,-0.008445,0.088015,-0.021448,-0.00111,0.061318,-0.019846,-0.046636,0.031575,-0.002703,0.049257,0.019969,-0.035965,-0.013679,0.038912,no-recurrence-events
0.053553,-0.028277,-0.032051,0.050347,0.016425,-0.051374,-0.04009,0.071857,0.017335,-0.030473,-0.027628,0.046931,0.02727,0.026505,0.022577,0.04567,0.070912,0.03054,0.006227,-0.019372,-0.058698,-0.030303,0.06009,-0.049179,-0.061565,-0.101158,0.090184,-0.043687,-0.010739,-0.06613,0.035648,-0.134108,0.032438,-0.046778,0.0112,-0.02521,-0.026658,-0.084143,recurrence-events
-0.040787,-0.049836,-0.070996,0.026279,-0.034649,-0.011864,0.026953,-0.090454,0.025818,-0.010117,0.060476,0.018134,0.073312,-0.040558,0.030676,-0.025201,-0.043605,0.030557,0.051106,0.048707,0.048118,0.012599,-0.016535,-0.050068,-0.014305,0.030398,-0.113733,0.038441,-0.130088,-0.003244,-0.035894,0.035481,-0.04616,0.135194,0.01948,-0.132645,0.042962,-0.041167,recurrence-events
0.047449,-0.036577,0.078545,-0.039497,-0.004083,0.046526,-0.049124,-0.036542,0.048585,-0.062699,0.033895,-0.055608,0.007738,0.02736,0.021601,-0.060775,0.01183,0.029075,-0.004271,-0.01156,-0.042951,0.09079,-0.056121,0.013321,0.030965,-0.009361,0.002049,-0.045152,-0.000729,-0.083708,0.044437,-0.034987,0.04318,0.003759,-0.087921,0.00311,0.054396,-0.030432,no-recurrence-events
-0.079992,0.096693,-0.055488,0.093316,0.073554,0.029253,-0.011099,-0.097821,0.106202,-0.039994,0.119466,0.009211,-0.070203,-0.129363,0.062372,0.049576,0.089283,-0.161843,-0.08557,0.073157,0.04497,0.198334,0.120392,-0.027695,0.004109,0.010659,0.098973,-0.110216,-0.03381,-0.139128,0.127689,0.109666,0.185087,0.157262,0.090057,0.005064,-0.069139,0.275232,recurrence-events
-0.052505,-0.001008,0.038868,-0.045987,0.147969,0.001808,0.015722,-0.091431,0.019959,-0.024765,0.051686,0.014228,0.025704,0.017059,-0.040613,-0.103326,-0.002589,0.040322,-0.01823,-0.066527,0.047142,0.002834,-0.042902,0.055401,0.076516,-0.062864,-0.037562,-0.041637,0.041787,0.013357,0.009028,0.01302,-0.08034,0.029725,0.031199,0.029464,0.030267,-0.004057,recurrence-events
-0.044693,0.028289,0.025196,-0.008878,0.032734,-0.023583,0.006933,-0.052857,-0.005432,-0.00621,0.023366,-0.075616,0.00715,-0.052277,-0.061121,0.039252,-0.039698,0.007119,-0.000652,-0.054809,0.071556,-0.040623,-0.037043,0.024151,-0.018211,-0.003782,0.011755,0.031117,0.01249,-0.027658,0.018793,-0.001628,-0.027117,0.029725,-0.035695,0.016769,0.074212,-0.01187,no-recurrence-events
0.071518,0.006408,-0.042431,0.055576,0.015644,0.058021,-0.060267,0.057251,-0.022033,-0.060654,-0.065867,0.014106,0.055673,0.030441,-0.031091,-0.035943,0.100011,-0.05294,0.002278,-0.025756,0.02288,0.136257,-0.03924,-0.013447,-0.027976,0.007937,-0.021937,0.01244,-0.001792,0.095633,0.022944,0.044392,0.000532,0.01941,-0.011037,-0.031082,-0.040534,0.106294,no-recurrence-events
-0.017593,0.047454,0.030811,-0.038174,0.021015,0.002785,0.038671,-0.026001,-0.046448,0.046524,-0.00886,-0.049737,0.009103,-0.037324,-0.088464,0.032417,-0.014064,0.000771,0.008137,-0.01477,0.060814,-0.012303,0.009832,-0.003681,-0.014549,0.001589,0.077185,0.027211,-0.004111,-0.04426,0.0227,0.009602,-0.042254,0.03412,-0.057668,0.014816,0.038079,-0.079253,no-recurrence-events
0.122055,0.065032,0.069873,0.012607,0.089375,0.004738,0.020117,0.033569,-0.064026,-0.017929,0.134694,0.165107,-0.02703,0.020294,-0.16073,0.010932,-0.148829,0.049599,0.034504,0.020387,-0.010475,0.050197,0.043035,0.035381,0.238381,-0.022825,0.10404,-0.033336,-0.041221,0.070975,0.005122,-0.03825,-0.064226,0.018495,-0.06841,-0.078934,-0.056647,-0.001128,no-recurrence-events
-0.042496,0.050384,-0.032666,-0.065518,-0.031719,-0.025536,-0.031641,0.073608,0.012146,0.001602,-0.025462,0.094794,-0.039237,0.023956,-0.020105,-0.030083,0.060155,-0.071494,0.056477,0.039918,0.070335,-0.024022,-0.072199,0.01292,0.013283,0.080691,0.040563,0.006703,0.000772,0.0241,-0.043707,-0.00407,0.051496,-0.005431,0.059519,-0.0262,0.025384,-0.030424,recurrence-events
0.037338,-0.004914,-0.010937,0.030185,0.028828,-0.095848,-0.056055,0.094604,0.076599,-0.058945,-0.023509,-0.042413,-0.010428,-0.019074,-0.002527,0.002143,0.00327,-0.018272,-0.041668,-0.030395,0.010032,0.000392,-0.030207,-0.034443,0.018899,0.033328,0.001989,0.010609,0.100381,-0.019846,0.000239,-0.030925,-0.014422,0.002382,0.012156,0.038254,-0.010749,0.023287,no-recurrence-events
0.128687,-0.221819,0.043755,0.081597,0.134589,-0.046247,0.118357,-0.042889,-0.094237,-0.077836,-0.012736,-0.076604,-0.13899,-0.112625,0.077753,-0.136947,0.164173,0.164817,-0.029784,0.059241,0.072955,-0.004913,0.053742,0.097061,0.010213,0.031899,0.086278,0.077895,-0.082272,-0.011931,-0.008298,0.100755,0.203459,-0.176417,-0.126495,-0.08771,-0.063768,-0.006018,recurrence-events
0.069321,0.109954,0.031788,0.090732,0.034687,0.065285,0.037695,-0.056275,-0.062073,-0.029648,-0.072337,-0.021417,-0.011893,0.040801,-0.094324,0.05976,0.01328,-0.048057,-0.050457,0.012574,-0.044655,-0.04453,0.005926,-0.032978,-0.077049,0.066043,0.141638,0.020375,0.017373,0.012381,-0.047613,-0.002117,-0.01198,0.03412,-0.035207,0.028488,-0.074225,0.020357,no-recurrence-events
0.049057,-0.047883,-0.016796,0.043857,0.019062,0.025245,-0.072168,0.007202,0.031677,-0.091171,-0.042064,-0.013116,0.028146,0.034637,-0.048425,-0.040826,0.013036,0.005166,-0.014324,0.020387,-0.038796,0.06924,-0.065363,-0.022724,0.017922,0.076785,-0.01803,-0.016246,0.045693,0.004568,-0.033941,0.020832,0.042707,0.029725,0.005808,0.006027,-0.008796,0.074068,no-recurrence-events
-0.025894,0.030853,-0.05122,0.047763,0.022969,-0.002098,-0.070704,-0.007446,-0.077698,-0.045273,-0.067454,0.036201,0.060372,0.010284,-0.090418,0.09101,0.067968,-0.012901,0.048664,0.008668,0.050804,-0.051365,0.005926,-0.002705,-0.055076,0.037722,0.087438,0.013539,-0.014853,-0.00715,-0.024175,-0.000164,0.012434,0.010194,0.05366,-0.041825,-0.013679,-0.006987,no-recurrence-events
-0.050064,-0.005768,-0.022168,-0.024503,-0.045391,-0.063378,-0.009424,-0.064087,-0.005432,0.032852,0.05364,-0.113214,0.074532,-0.089203,-0.034754,-0.021294,-0.037989,0.02665,-0.020916,0.044801,0.040428,0.000881,0.036199,0.000225,0.015481,0.011843,-0.017298,0.074574,-0.019492,-0.005197,0.030512,-0.010418,-0.089617,0.061219,-0.07427,-0.027176,0.022454,-0.052885,no-recurrence-events
0.056626,-0.082428,-0.080517,0.067294,0.003437,0.115089,-0.030665,-0.029907,-0.003479,0.046524,-0.090892,-0.014581,-0.050468,-0.073701,-0.012293,0.024604,-0.066798,-0.08126,0.067219,-0.024535,0.033226,0.013088,0.03327,-0.090596,0.077736,0.000613,-0.016077,-0.000133,0.0496,0.051443,-0.057378,0.034993,0.017805,0.006288,0.010691,0.034347,-0.06446,-0.057768,no-recurrence-events
-0.058263,0.029341,-0.039863,0.019097,-0.044122,0.041399,-0.036672,-0.001385,-0.052978,-0.104691,0.037801,0.031306,0.002367,0.029191,-0.043829,0.114029,0.121693,0.016868,0.142457,-0.062341,0.009417,-0.079131,0.032746,0.100235,-0.05717,-0.014244,0.095067,-0.036851,-0.054684,-0.081755,0.078616,0.024095,0.024137,-0.04336,-0.007355,0.013853,0.040725,-0.068518,recurrence-events
0.008774,-0.03653,-0.05122,-0.034268,-0.02,0.035988,0.063085,0.02771,0.014099,0.066055,-0.025462,0.057685,-0.027518,0.030059,-0.084558,-0.09063,-0.016017,0.006631,-0.011394,0.055543,-0.069069,0.013088,-0.021418,-0.019306,-0.019432,-0.018918,0.047399,-0.017711,-0.009971,0.067068,-0.030035,-0.059734,0.074446,-0.012755,-0.023488,0.030441,0.017571,-0.016753,no-recurrence-events
0.032944,0.080169,-0.010937,-0.036221,-0.063945,-0.049706,-0.038721,0.01355,0.076599,0.038711,0.045827,0.005927,-0.028251,0.015289,0.001379,-0.083794,0.010839,-0.006553,-0.025799,0.077027,0.038475,0.02676,-0.075129,0.008037,-0.00698,0.085574,0.00028,-0.013317,0.01957,-0.003244,-0.032964,-0.081707,0.055891,-0.079406,0.043406,-0.015457,0.028314,-0.009917,no-recurrence-events
0.003748,-0.093706,0.061699,0.105034,0.028143,0.144915,0.060984,-0.018963,0.003663,-0.044145,-0.019816,0.008845,-0.037183,0.013566,-0.03211,0.039811,-0.026745,-0.039773,0.085817,-0.052576,-0.023786,0.022431,0.017121,-0.018905,-0.05717,-0.037681,0.008641,-0.029039,-0.080074,-0.058318,-0.024899,0.067064,0.010954,0.140234,-0.047394,-0.124819,0.055373,-0.076331,no-recurrence-events
0.02562,0.026336,-0.026562,0.024326,-0.041485,-0.007958,0.034765,0.043823,0.088318,-0.070664,0.076101,-0.038506,-0.06121,0.000457,-0.016199,-0.005669,-0.000636,0.016885,0.048176,-0.042113,0.010032,0.016017,-0.03802,0.031963,0.008156,0.089968,-0.042933,-0.018688,0.033975,-0.060861,0.031489,0.082356,-0.024187,-0.001525,-0.007375,0.063644,0.038079,0.003755,no-recurrence-events
-0.044693,0.028289,0.025196,-0.008878,0.032734,-0.023583,0.006933,-0.052857,-0.005432,-0.00621,0.023366,-0.075616,0.00715,-0.052277,-0.061121,0.039252,-0.039698,0.007119,-0.000652,-0.054809,0.071556,-0.040623,-0.037043,0.024151,-0.018211,-0.003782,0.011755,0.031117,0.01249,-0.027658,0.018793,-0.001628,-0.027117,0.029725,-0.035695,0.016769,0.074212,-0.01187,recurrence-events
-0.001724,0.094299,-0.070752,0.063388,-0.03709,0.032631,0.040319,0.029907,-0.037658,-0.019638,0.048391,-0.042535,0.003426,-0.027176,-0.066248,0.057807,0.086339,-0.017783,0.062824,-0.101928,0.074638,0.014186,0.031072,0.084209,-0.0895,-0.033078,0.007849,0.026112,-0.029136,0.054617,0.106928,0.06783,-0.062944,-0.04309,-0.040334,0.043136,0.017083,0.043794,no-recurrence-events
0.05101,0.025482,0.101368,-0.04794,-0.036602,-0.047753,0.028173,-0.040161,0.031677,0.051407,0.05364,-0.007745,0.012521,-0.051118,0.007239,0.008002,-0.036036,0.007119,-0.096111,-0.016723,0.05117,-0.012791,0.040105,0.002178,-0.033348,0.014285,-0.129114,-0.014782,-0.00582,-0.064768,-0.005621,-0.009441,-0.006121,0.002626,-0.01177,0.051925,0.001946,-0.050932,no-recurrence-events
0.083237,0.043029,-0.021923,0.047763,-0.042949,-0.032799,-0.017786,0.087524,-0.000549,0.042862,-0.066844,0.019965,0.098153,0.005172,0.070471,-0.039849,0.031163,0.003701,-0.072918,-0.062865,0.067802,0.003444,0.077947,-0.037861,-0.057273,-0.101438,0.046423,0.053456,0.068521,0.046805,0.112788,-0.008342,-0.07564,-0.081664,-0.001272,-0.015457,-0.059089,0.078951,no-recurrence-events
0.054672,-0.013093,-0.030712,-0.057706,0.022969,-0.046044,-0.048243,0.08728,0.002381,-0.029648,-0.068431,0.018622,0.030099,0.028106,-0.041589,-0.043755,0.054296,0.010537,-0.028972,0.024293,-0.037819,0.050197,-0.019465,-0.050556,0.048928,0.02698,0.070837,-0.007946,0.068154,-0.01301,0.01684,-0.030437,0.015852,-0.012755,-0.023488,0.077316,-0.042975,-0.00894,no-recurrence-events
-0.030289,0.043548,-0.004345,0.000888,-0.037578,0.01841,0.010351,0.023804,-0.028869,0.073868,-0.027415,-0.026299,-0.033866,-0.015839,-0.131433,-0.010552,0.001561,-0.046104,-0.005535,0.049683,0.013939,-0.031834,0.017645,0.039287,-0.040916,0.02698,0.106481,0.021351,0.031045,0.045584,-0.024175,-0.037273,0.026106,-0.036193,-0.026418,0.00505,0.013665,-0.036284,no-recurrence-events
-0.003677,0.046966,0.042774,0.049716,0.061055,-0.006737,0.025244,-0.024536,0.082459,0.072891,0.064382,-0.029229,-0.049491,0.011382,-0.072839,-0.142388,-0.024318,-0.010459,-0.072674,0.021363,0.016991,0.000881,0.021551,0.07249,0.014504,-0.021848,0.001745,-0.044078,0.093789,0.057303,-0.043707,-0.056316,-0.062761,-0.052062,0.057566,-0.019364,-0.013679,-0.019682,recurrence-events
-0.066421,0.047454,0.058155,0.020419,-0.080547,0.155128,0.119238,-0.026001,-0.038635,0.066055,0.060476,0.129951,-0.020682,-0.086152,0.112707,0.069526,0.048436,0.110146,0.059895,0.118043,0.025657,-0.008397,-0.113215,-0.058369,0.032326,0.093386,-0.056116,-0.020641,-0.021689,-0.147775,0.171137,0.076008,-0.184343,-0.118224,0.029246,-0.006668,0.024407,-0.030424,no-recurrence-events
-0.15006,0.013716,-0.098457,0.026909,0.123846,-0.075788,0.059031,-0.076581,0.122804,-0.014848,0.107137,0.062556,-0.098707,-0.142684,0.044062,0.082779,0.016224,-0.084694,-0.090941,0.064612,-0.041364,0.030244,0.15384,-0.07164,0.03072,-0.062095,0.171239,-0.125719,-0.003903,-0.204802,0.113773,0.020189,0.21359,0.159765,0.103973,0.103696,-0.045213,0.173669,recurrence-events
0.070582,0.047712,0.102837,-0.016059,-0.009943,0.082659,0.09199,-0.009686,0.044435,-0.007524,-0.032267,-0.045354,-0.166822,0.058274,0.030878,0.031022,-0.017467,-0.022683,-0.022948,0.018225,-0.107709,-0.078155,0.006867,0.032608,-0.095256,-0.034507,0.089207,-0.041246,-0.03735,0.122835,-0.014157,-0.049636,0.068693,0.007177,-0.001495,-0.044741,0.011428,0.009607,recurrence-events
-0.043859,-0.004473,0.011651,0.056206,0.111151,0.055071,-0.097219,-0.00871,-0.019774,0.000777,0.059286,-0.027776,0.086108,0.074051,0.018671,-0.017807,0.053089,-0.002175,-0.026,-0.089685,-0.094831,-0.04251,-0.00534,0.072403,0.028523,0.005776,0.007176,-0.108629,0.052738,-0.047576,-0.089352,-0.059401,-0.006136,-0.004298,0.061981,-0.131655,-0.142869,0.069177,recurrence-events
0.047104,-0.014679,-0.064648,0.104404,0.024922,-0.035301,-0.014063,-0.011841,0.049256,-0.035507,-0.001048,0.0279,0.032784,0.012176,-0.008386,0.025581,-0.008448,0.042275,-0.006512,-0.001098,-0.006569,-0.014744,-0.021418,-0.057881,-0.072898,0.002078,-0.027796,-0.019176,-0.020713,-0.014963,-0.0398,-0.056316,0.026106,0.002382,0.074168,-0.050614,0.0039,0.021333,recurrence-events
